date,station,temperature,rainfall,sunshine,windspeed,wind_beaufort,gust,humidity,cloud,visibility,pressure,wind_direction,wind_cardinal,gust_direction,gust_cardinal
2015-08-23,Heathrow,19.65,5.4,3.7,8,Light,22,88,3,3600,1002.5374999999999,210,SSW,210,SSW
2015-08-24,Heathrow,14.75,11.4,0,7,Light,20,96,8,1800,999.9458333333336,50,NE,290,WNW
2015-08-25,Heathrow,15.1,5.6,3.5,11,Moderate,23,96,6,2500,1007.9124999999999,220,SW,210,SSW
2015-08-26,Heathrow,17,51.6,3.4,12,Moderate,29,98,6,1500,1004.2124999999997,210,SSW,230,SW
2015-08-27,Heathrow,16.55,NA,2.9,9,Light,23,93,6,2900,1007.1541666666666,230,SW,230,SW
2015-08-28,Heathrow,16,NA,8.8,8,Light,22,95,3,2900,1016.2833333333333,220,SW,210,SSW
2015-08-29,Heathrow,18.2,3.2,3.5,5,Light,16,93,7,2700,1019.8166666666666,180,S,190,S
2015-08-30,Heathrow,18.2,14,1,6,Light,15,95,8,2000,1017.3916666666665,30,NNE,10,N
2015-08-31,Heathrow,15.15,4,0,5,Light,15,98,8,2000,1013.7916666666666,350,N,20,NNE
2015-09-01,Heathrow,16.3,0.2,3.1,5,Light,17,94,7,2600,1017.8333333333334,310,NW,340,NNW
2015-09-02,Heathrow,14.25,NA,5.5,5,Light,14,95,5,2900,1017.7999999999998,300,WNW,280,W
2015-09-03,Heathrow,13,NA,1.5,6,Light,17,92,7,3900,1016.1541666666666,310,NW,30,NNE
2015-09-04,Heathrow,13.65,0.6,1.5,5,Light,15,80,7,4300,1017.8416666666666,290,WNW,320,NW
2015-09-05,Heathrow,12.6,NA,0.8,5,Light,16,97,5,2800,1021.8708333333334,280,W,30,NNE
2015-09-06,Heathrow,12.8,0,11.6,4,Light,14,94,1,2400,1028.4958333333334,310,NW,290,WNW
2015-09-07,Heathrow,13.85,0,9.8,5,Light,17,93,1,2700,1030.6083333333333,20,NNE,30,NNE
2015-09-08,Heathrow,13.3,NA,1.4,5,Light,12,90,7,3500,1028.1291666666666,30,NNE,30,NNE
2015-09-09,Heathrow,16.2,0.4,2.1,8,Light,20,87,6,3000,1022.8000000000002,50,NE,100,E
2015-09-10,Heathrow,16.5,0,11.9,8,Light,22,95,0,2200,1020.5041666666666,80,E,100,E
2015-09-11,Heathrow,17.05,0.4,10,8,Light,20,93,3,2200,1014.4875000000001,60,ENE,120,ESE
2015-09-12,Heathrow,18.25,0,4.9,10,Light,26,92,6,3300,1007.6999999999999,260,W,220,SW
2015-09-13,Heathrow,15,10.2,2.3,6,Light,17,91,7,2800,1005.7249999999998,100,E,130,SE
2015-09-14,Heathrow,15.8,1,3.1,11,Moderate,30,98,6,2200,994.6291666666666,210,SSW,220,SW
2015-09-15,Heathrow,15.1,0.4,1.1,11,Moderate,25,93,6,2800,995.7624999999998,190,S,250,WSW
2015-09-16,Heathrow,13.25,19,0.1,7,Light,21,97,8,1400,988.7208333333332,60,ENE,70,ENE
2015-09-17,Heathrow,13.8,NA,7.3,8,Light,21,96,5,2400,999.7666666666665,270,W,260,W
2015-09-18,Heathrow,15.6,9.6,2.4,5,Light,22,96,5,2100,1011.2208333333332,190,S,30,NNE
2015-09-19,Heathrow,15.15,0,8.1,3,Light,12,98,3,2000,1024.7791666666665,340,NNW,360,N
2015-09-20,Heathrow,14.65,NA,7.5,6,Light,16,97,2,2000,1024.7541666666668,240,WSW,250,WSW
2015-09-21,Heathrow,13.85,5.8,0.3,8,Light,18,97,7,1900,1011.9416666666667,200,SSW,210,SSW
2015-09-22,Heathrow,11.95,0.2,0.7,6,Light,24,98,6,3100,1002.3208333333331,330,NNW,310,NW
2015-09-23,Heathrow,12.65,2,6.2,9,Light,22,92,4,3500,1011.7583333333336,280,W,260,W
2015-09-24,Heathrow,15.65,NA,5.3,11,Moderate,27,97,6,2600,1014.3000000000002,260,W,240,WSW
2015-09-25,Heathrow,13.2,0.2,7.3,5,Light,13,95,2,2100,1022.9041666666668,290,WNW,310,NW
2015-09-26,Heathrow,12.35,NA,8.4,4,Light,13,94,3,2000,1028.8125,50,NE,20,NNE
2015-09-27,Heathrow,13.55,0,8.5,6,Light,23,93,2,2900,1033.7,70,ENE,130,SE
2015-09-28,Heathrow,13.7,0,10,7,Light,22,96,1,2800,1036.425,80,E,100,E
2015-09-29,Heathrow,14.75,0,8.9,8,Light,22,91,1,2600,1034.8041666666668,60,ENE,90,E
2015-09-30,Heathrow,14.2,0,10.7,9,Light,26,89,0,2500,1032.825,50,NE,100,E
2015-10-01,Heathrow,14.05,0,10.6,7,Light,22,92,1,2400,1031.0125,60,ENE,60,ENE
2015-10-02,Heathrow,13.8,0,10.5,5,Light,13,96,0,1700,1024.5208333333333,40,NE,90,E
2015-10-03,Heathrow,12.5,0,2.9,4,Light,12,93,4,600,1015.4583333333335,360,N,160,SSE
2015-10-04,Heathrow,12.65,0.4,8.1,5,Light,17,92,3,1100,1013.7958333333332,90,E,70,ENE
2015-10-05,Heathrow,14.25,11,0,10,Light,22,99,8,900,1004.3499999999998,140,SE,130,SE
2015-10-06,Heathrow,17.05,5.4,2.3,8,Light,26,99,7,1500,996.9375000000003,140,SE,190,S
2015-10-07,Heathrow,14.95,NA,0.2,9,Light,22,98,8,2300,1008.8625000000002,260,W,270,W
2015-10-08,Heathrow,11.7,0.2,6,4,Light,11,94,5,2800,1021.1833333333335,260,W,260,W
2015-10-09,Heathrow,12.1,0,6.3,3,Light,12,99,2,1800,1022.8291666666665,270,W,80,E
2015-10-10,Heathrow,12.1,0,0.1,5,Light,15,96,6,1800,1019.9791666666666,60,ENE,90,E
2015-10-11,Heathrow,12.65,0,5.4,6,Light,18,93,8,1300,1017.3583333333335,40,NE,70,ENE
2015-10-12,Heathrow,11.05,NA,5.4,6,Light,16,85,5,1700,1019.625,360,N,340,NNW
2015-10-13,Heathrow,10.35,NA,3.2,7,Light,21,86,6,2400,1023.4208333333331,20,NNE,10,N
2015-10-14,Heathrow,9.6,0.6,5.3,7,Light,21,91,4,2900,1023.2291666666666,360,N,20,NNE
2015-10-15,Heathrow,11.15,NA,1.7,7,Light,18,91,7,2100,1021.3875000000002,360,N,40,NE
2015-10-16,Heathrow,12.2,NA,0.1,9,Light,25,87,8,1400,1021.7041666666668,360,N,40,NE
2015-10-17,Heathrow,11.65,0,0,7,Light,21,89,8,1900,1020.3916666666665,10,N,20,NNE
2015-10-18,Heathrow,13.3,0.4,2.5,5,Light,15,92,7,2000,1020.9791666666666,20,NNE,350,N
2015-10-19,Heathrow,12.8,0.2,0,5,Light,13,90,7,2100,1024.7708333333333,20,NNE,360,N
2015-10-20,Heathrow,12,3.8,3.4,4,Light,12,94,4,2000,1026.6041666666667,300,WNW,350,N
2015-10-21,Heathrow,11.8,1.6,0,8,Light,17,96,8,1200,1017.870833333333,220,SW,200,SSW
2015-10-22,Heathrow,12.45,0.2,0,8,Light,22,94,8,2100,1017.2166666666666,300,WNW,300,WNW
2015-10-23,Heathrow,12,NA,0,5,Light,13,86,8,2000,1020.8916666666665,260,W,220,SW
2015-10-24,Heathrow,12.65,3.4,0,6,Light,23,96,7,2100,1015.1583333333334,180,S,360,N
2015-10-25,Heathrow,8,0,5.5,4,Light,11,97,1,2300,1024.7375,270,W,140,SE
2015-10-26,Heathrow,11.2,0,5.5,8,Light,18,97,5,1200,1014.8125000000001,90,E,140,SE
2015-10-27,Heathrow,14.85,4.8,2.4,7,Light,19,99,7,1500,1009.2833333333334,90,E,120,ESE
2015-10-28,Heathrow,13.9,0.2,1.7,6,Light,14,99,5,1700,1007.4916666666667,270,W,230,SW
2015-10-29,Heathrow,12.1,7,0.1,9,Light,25,99,7,1200,1012.0916666666666,160,SSE,180,S
2015-10-30,Heathrow,13.85,0.4,0,9,Light,21,100,8,2000,1017.9208333333336,160,SSE,150,SSE
2015-10-31,Heathrow,14.1,0.2,5,4,Light,11,97,4,900,1022.3250000000002,130,SE,120,ESE
NA,Heathrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Heathrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Heathrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Heathrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-01,Hurn,8.65,NA,0,9,Light,21,79,8,2900,1009.0416666666666,80,E,70,ENE
2015-05-02,Hurn,10.4,12,0.1,11,Moderate,24,96,8,1800,1007.2083333333334,100,E,150,SSE
2015-05-03,Hurn,13.1,0.2,2.4,14,Moderate,31,99,7,1600,998.3916666666668,240,WSW,230,SW
2015-05-04,Hurn,11.15,9.4,6,8,Light,23,96,5,2000,1001.1958333333332,240,WSW,270,W
2015-05-05,Hurn,13.45,6.6,6.9,19,Fresh,41,97,6,1800,995.9249999999998,230,SW,240,WSW
2015-05-06,Hurn,11.1,0,4.5,17,Fresh,44,91,7,1900,1005.9291666666663,250,WSW,240,WSW
2015-05-07,Hurn,11.35,NA,7,8,Light,22,90,4,2500,1016.5500000000002,230,SW,240,WSW
2015-05-08,Hurn,12.7,1,0.3,8,Light,24,95,8,1900,1012.6083333333335,60,ENE,240,WSW
2015-05-09,Hurn,14.3,NA,4.3,12,Moderate,27,91,6,2300,1017.4666666666667,240,WSW,250,WSW
2015-05-10,Hurn,13.1,0,3.5,7,Light,18,92,7,1900,1023.0166666666669,240,WSW,210,SSW
2015-05-11,Hurn,13.55,NA,4.6,7,Light,18,95,6,2100,1018.75,240,WSW,260,W
2015-05-12,Hurn,12.85,0,6.9,8,Light,22,95,4,2600,1020.3916666666668,270,W,270,W
2015-05-13,Hurn,8.7,2.2,11,4,Light,15,94,3,2600,1019.0666666666667,180,S,150,SSE
2015-05-14,Hurn,10.1,17.8,0,8,Light,23,95,8,2100,1010.9916666666667,110,ESE,90,E
2015-05-15,Hurn,10.9,0,0.8,7,Light,17,93,8,2200,1021.6041666666669,40,NE,40,NE
2015-05-16,Hurn,14.05,0,10.5,11,Moderate,25,95,3,2500,1025.7,310,NW,310,NW
2015-05-17,Hurn,8.85,1.4,8.1,7,Light,20,95,3,2200,1025.675,240,WSW,240,WSW
2015-05-18,Hurn,12.1,0.6,4.9,14,Moderate,36,96,5,2600,1008.3041666666667,260,W,240,WSW
2015-05-19,Hurn,10.35,6.6,7.3,11,Moderate,28,94,3,3200,1007.2833333333334,250,WSW,260,W
2015-05-20,Hurn,9.35,0,8.8,10,Light,23,95,2,2900,1018.5541666666664,320,NW,290,WNW
2015-05-21,Hurn,10.5,0.4,10.3,6,Light,19,96,2,2400,1026.9791666666667,230,SW,220,SW
2015-05-22,Hurn,12.4,0.2,0.2,5,Light,13,94,6,2500,1026.1000000000001,240,WSW,320,NW
2015-05-23,Hurn,16.8,0,9.2,7,Light,17,92,5,2500,1024.0125,360,N,360,N
2015-05-24,Hurn,14.95,NA,2.9,6,Light,16,92,6,2300,1020.6916666666667,260,W,250,WSW
2015-05-25,Hurn,11.85,0,2.5,6,Light,15,91,6,1900,1020.2999999999998,310,NW,290,WNW
2015-05-26,Hurn,13.1,0,6.7,6,Light,18,97,4,2700,1024.3583333333333,320,NW,10,N
2015-05-27,Hurn,11.1,0.2,7.5,7,Light,19,94,5,2100,1023.5791666666668,340,NNW,240,WSW
2015-05-28,Hurn,14,NA,6.3,10,Light,23,91,6,2600,1016.1041666666665,290,WNW,290,WNW
2015-05-29,Hurn,11.7,3.4,5.7,11,Moderate,35,90,5,3100,1010.4166666666666,300,WNW,250,WSW
2015-05-30,Hurn,8.35,6,7,7,Light,19,95,4,3000,1014.416666666667,270,W,240,WSW
2015-05-31,Hurn,13.45,1,3.7,12,Moderate,26,97,6,1800,1009.0333333333333,250,WSW,200,SSW
2015-06-01,Hurn,10.45,11.2,1.7,13,Moderate,36,94,7,2300,1013.1083333333332,220,SW,210,SSW
2015-06-02,Hurn,14.2,NA,3.4,18,Fresh,39,95,6,1400,1007.0083333333332,240,WSW,240,WSW
2015-06-03,Hurn,14.2,NA,10.7,9,Light,22,90,3,2700,1022.1565217391305,250,WSW,260,W
2015-06-04,Hurn,12.05,0.8,13.2,6,Light,17,95,2,2600,1023.5041666666667,150,SSE,130,SE
2015-06-05,Hurn,17,0,8.8,8,Light,23,91,4,2400,1016.5958333333332,260,W,280,W
2015-06-06,Hurn,12.1,0,11.8,10,Light,25,88,2,3000,1026.0374999999997,250,WSW,250,WSW
2015-06-07,Hurn,11.65,0,12.5,6,Light,24,93,1,2700,1031.5625,20,NNE,350,N
2015-06-08,Hurn,13.8,0,7.9,8,Light,19,76,4,2800,1032.65,20,NNE,60,ENE
2015-06-09,Hurn,11.65,0,8.3,12,Moderate,28,84,4,3300,1031.9416666666666,50,NE,30,NNE
2015-06-10,Hurn,13.05,0,14.1,12,Moderate,27,78,1,2800,1026.7124999999999,60,ENE,60,ENE
2015-06-11,Hurn,18.1,6.8,8.3,11,Moderate,26,79,4,2700,1016.5833333333331,50,NE,120,ESE
2015-06-12,Hurn,16.6,3.8,0.1,6,Light,18,95,7,1300,1008.9041666666667,30,NNE,270,W
2015-06-13,Hurn,16,0,9.3,10,Light,23,95,5,1900,1010.3833333333336,250,WSW,260,W
2015-06-14,Hurn,15.4,0,2.1,7,Light,17,95,7,1700,1013.7499999999999,350,N,360,N
2015-06-15,Hurn,14.1,0,3.6,5,Light,14,91,5,1700,1021.6541666666668,10,N,30,NNE
2015-06-16,Hurn,15.55,0,8.3,6,Light,18,96,4,1800,1025.9125,310,NW,250,WSW
2015-06-17,Hurn,16.8,0,2.6,8,Light,22,95,5,2200,1024.5583333333332,260,W,290,WNW
2015-06-18,Hurn,18.95,0,11.6,9,Light,19,89,3,2300,1021.4125,310,NW,330,NNW
2015-06-19,Hurn,15,0,13.2,8,Light,23,91,0,2000,1022.6791666666668,310,NW,280,W
2015-06-20,Hurn,15.65,0.6,0.6,5,Light,15,94,6,1700,1021.8625000000001,260,W,260,W
2015-06-21,Hurn,16.45,4.8,4.1,10,Light,22,92,5,2400,1017.75,280,W,290,WNW
2015-06-22,Hurn,15.6,0.8,5.3,9,Light,25,93,5,2700,1012.3458333333333,270,W,330,NNW
2015-06-23,Hurn,13.85,0,4.8,5,Light,15,90,5,2800,1018.5708333333333,320,NW,250,WSW
2015-06-24,Hurn,15.75,0,11.2,5,Light,19,95,4,2400,1021.2624999999998,190,S,190,S
2015-06-25,Hurn,14.25,0,13.9,5,Light,14,97,1,2300,1021.7458333333333,180,S,180,S
2015-06-26,Hurn,18.05,0.6,2.7,7,Light,24,94,6,2000,1017.7500000000001,230,SW,240,WSW
2015-06-27,Hurn,15.25,0,8.5,7,Light,20,96,3,1900,1020.7083333333334,270,W,270,W
2015-06-28,Hurn,16.55,0.2,1,6,Light,16,91,7,1700,1020.0791666666665,240,WSW,260,W
2015-06-29,Hurn,16.45,0,13.3,5,Light,15,95,3,2500,1022.5,180,S,180,S
2015-06-30,Hurn,18.65,NA,13.8,8,Light,22,96,2,3000,1017.5166666666668,120,ESE,90,E
2015-07-01,Hurn,24,0.2,9,7,Light,21,89,2,2600,1011.4874999999998,160,SSE,130,SE
2015-07-02,Hurn,18.35,1.2,5.1,5,Light,30,92,5,2200,1019.2458333333333,270,W,290,WNW
2015-07-03,Hurn,17.4,13.6,10.4,8,Light,38,96,2,2500,1021.8749999999999,100,E,270,W
2015-07-04,Hurn,19.75,0,8.6,8,Light,23,95,2,1700,1018.5958333333336,230,SW,240,WSW
2015-07-05,Hurn,15.6,0,8,8,Light,25,96,4,2200,1018.5666666666665,250,WSW,260,W
2015-07-06,Hurn,14.85,0.6,9.5,8,Light,21,95,2,2100,1018.6333333333336,190,S,180,S
2015-07-07,Hurn,18.55,1,5.5,12,Moderate,29,94,6,2200,1010.3583333333335,240,WSW,250,WSW
2015-07-08,Hurn,17.3,0.4,5.3,14,Moderate,30,90,5,2500,1013.9208333333335,260,W,290,WNW
2015-07-09,Hurn,15.35,0,11.1,6,Light,17,95,2,2200,1023.275,230,SW,230,SW
2015-07-10,Hurn,14.75,NA,10.5,6,Light,17,94,3,2400,1019.5208333333331,150,SSE,150,SSE
2015-07-11,Hurn,16.75,0.2,6.9,9,Light,25,93,4,2500,1017.9916666666664,250,WSW,280,W
2015-07-12,Hurn,16.5,1.8,0,10,Light,27,96,8,1900,1017.966666666667,240,WSW,250,WSW
2015-07-13,Hurn,17.55,0.6,0.1,11,Moderate,30,96,8,1900,1016.2791666666667,250,WSW,250,WSW
2015-07-14,Hurn,19.3,0.2,0.5,8,Light,21,97,8,2000,1017.8874999999999,250,WSW,250,WSW
2015-07-15,Hurn,18.7,NA,0.1,5,Light,12,96,7,2300,1018.3916666666668,10,N,250,WSW
2015-07-16,Hurn,18.75,NA,3.6,6,Light,19,91,6,2300,1014.6750000000002,30,NNE,130,SE
2015-07-17,Hurn,19.05,0,5.7,10,Light,25,94,4,2200,1012.754166666667,230,SW,260,W
2015-07-18,Hurn,14.15,NA,8.1,6,Light,21,93,4,2500,1017.025,240,WSW,190,S
2015-07-19,Hurn,18.6,NA,12.2,7,Light,21,90,4,2500,1011.3125,240,WSW,250,WSW
2015-07-20,Hurn,18.1,0.2,0.1,8,Light,23,97,7,1500,1010.3083333333333,230,SW,240,WSW
2015-07-21,Hurn,17.75,0,7.8,10,Light,26,95,3,2100,1013.3499999999998,240,WSW,270,W
2015-07-22,Hurn,18.45,0.2,4.1,8,Light,23,90,5,3300,1015.8291666666665,240,WSW,240,WSW
2015-07-23,Hurn,13.5,5.2,2.8,5,Light,18,92,5,3400,1018.0291666666667,240,WSW,220,SW
2015-07-24,Hurn,14.7,21.4,0,7,Light,25,96,8,1600,1008.745833333333,70,ENE,40,NE
2015-07-25,Hurn,15.65,8,10.9,9,Light,22,94,3,3300,1014.6500000000004,310,NW,280,W
2015-07-26,Hurn,14.5,4,0.7,12,Moderate,28,96,7,2000,1005.0541666666667,240,WSW,180,S
2015-07-27,Hurn,15.9,0.2,1.6,14,Moderate,29,90,7,2700,1002.6000000000003,260,W,270,W
2015-07-28,Hurn,16.8,NA,6.7,12,Moderate,26,79,5,3600,1008.1166666666669,270,W,260,W
2015-07-29,Hurn,13.45,0.2,5.3,9,Light,22,93,4,3700,1012.9374999999999,300,WNW,290,WNW
2015-07-30,Hurn,13.25,0,11.3,6,Light,19,94,2,3700,1019.2583333333333,320,NW,330,NNW
2015-07-31,Hurn,12.45,0,13.9,4,Light,16,95,0,3400,1018.5124999999998,190,S,190,S
2015-08-01,Hurn,12.5,0,9.3,6,Light,21,92,1,3400,1017.2041666666665,240,WSW,250,WSW
2015-08-02,Hurn,15.15,NA,11.9,8,Light,20,95,1,3300,1015.4958333333333,140,SE,150,SSE
2015-08-03,Hurn,18.55,0.4,3.1,10,Light,23,91,6,2600,1011.0708333333333,230,SW,240,WSW
2015-08-04,Hurn,16.7,0.2,8.1,12,Moderate,32,86,4,2400,1013.9458333333331,240,WSW,270,W
2015-08-05,Hurn,16.95,1.8,1.1,8,Light,23,84,7,2500,1012.8041666666667,180,S,130,SE
2015-08-06,Hurn,18.35,0,5.9,8,Light,20,92,5,2900,1013.4041666666667,240,WSW,280,W
2015-08-07,Hurn,15.35,0,9.6,4,Light,14,95,4,3200,1018.2666666666665,310,NW,220,SW
2015-08-08,Hurn,16.25,0,14,4,Light,14,92,0,2500,1023,170,S,170,S
2015-08-09,Hurn,14.2,0.2,6.4,7,Light,22,93,5,2900,1021.1375000000002,250,WSW,260,W
2015-08-10,Hurn,17.55,2.2,0.5,7,Light,18,96,7,2100,1017.7708333333335,230,SW,230,SW
2015-08-11,Hurn,15.45,0.6,0,3,Light,8,96,8,2300,1020.1666666666669,10,N,40,NE
2015-08-12,Hurn,19.25,0.4,5,8,Light,17,94,4,2500,1021.5208333333331,40,NE,50,NE
2015-08-13,Hurn,17.95,5.6,0,8,Light,20,95,7,1200,1013.0875,20,NNE,20,NNE
2015-08-14,Hurn,17.05,0.8,0,7,Light,17,97,8,1800,1006.7125000000002,320,NW,310,NW
2015-08-15,Hurn,16.05,0,6.2,7,Light,18,91,4,3000,1013.3041666666669,300,WNW,260,W
2015-08-16,Hurn,12.85,0,7.6,3,Light,11,95,3,3300,1017.2208333333334,350,N,210,SSW
2015-08-17,Hurn,15.25,0,2.6,4,Light,11,92,6,2700,1017.6666666666666,330,NNW,220,SW
2015-08-18,Hurn,15.3,0.2,1.7,5,Light,17,93,6,2500,1015.6416666666665,290,WNW,250,WSW
2015-08-19,Hurn,13.15,15,1.3,6,Light,18,97,7,1600,1017.1000000000003,220,SW,190,S
2015-08-20,Hurn,17.05,1.4,0.1,7,Light,19,96,8,2000,1019.5291666666667,220,SW,220,SW
2015-08-21,Hurn,19.6,0,6.7,8,Light,20,95,4,3100,1019.566666666667,220,SW,230,SW
2015-08-22,Hurn,19.5,25,7.5,5,Light,17,97,5,2300,1012.8249999999999,150,SSE,140,SE
2015-08-23,Hurn,17.05,13.8,5.6,6,Light,20,95,6,2900,1002.3791666666667,230,SW,210,SSW
2015-08-24,Hurn,13.65,13.6,0,9,Light,21,97,7,1800,1000.2083333333331,70,ENE,320,NW
2015-08-25,Hurn,13.15,17.6,0.3,10,Light,31,96,6,1800,1008.0083333333333,220,SW,230,SW
2015-08-26,Hurn,17,15.6,4.7,12,Moderate,31,95,5,2100,1004.2041666666664,200,SSW,200,SSW
2015-08-27,Hurn,16.45,0.8,3.9,8,Light,22,92,5,2700,1007.5666666666666,230,SW,250,WSW
2015-08-28,Hurn,12.7,0,7.9,6,Light,22,97,3,2700,1016.6749999999998,240,WSW,220,SW
2015-08-29,Hurn,17.6,4.4,3.7,4,Light,12,96,7,2800,1019.4250000000001,200,SSW,160,SSE
2015-08-30,Hurn,17.6,18,1.1,7,Light,18,96,8,2400,1016.8541666666665,10,N,10,N
2015-08-31,Hurn,16.1,1.2,0,7,Light,18,97,8,2100,1014.0500000000002,360,N,30,NNE
2015-09-01,Hurn,17.1,NA,9.9,6,Light,18,95,3,3100,1018.6208333333333,320,NW,360,N
2015-09-02,Hurn,12.95,0,8.7,6,Light,18,96,3,3400,1018.5833333333331,310,NW,300,WNW
2015-09-03,Hurn,12.35,0,3.5,7,Light,19,93,7,3400,1017.0749999999999,300,WNW,290,WNW
2015-09-04,Hurn,13.95,NA,0.2,5,Light,16,91,7,3200,1018.6249999999999,320,NW,10,N
2015-09-05,Hurn,12.6,0,1.1,6,Light,19,93,6,2700,1022.2750000000001,10,N,20,NNE
2015-09-06,Hurn,11.15,0,12.5,4,Light,13,95,0,2500,1029.0125,300,WNW,260,W
2015-09-07,Hurn,12.4,0.2,11.6,4,Light,15,96,1,2500,1030.3583333333333,80,E,120,ESE
2015-09-08,Hurn,13.05,0,8.9,5,Light,15,96,3,2300,1027.0666666666666,350,N,100,E
2015-09-09,Hurn,13.4,0,4.9,7,Light,22,94,4,2400,1021.308333333333,100,E,100,E
2015-09-10,Hurn,14.8,0,11.8,7,Light,21,96,0,2100,1018.9624999999997,70,ENE,120,ESE
2015-09-11,Hurn,15.5,2.6,4,9,Light,25,93,3,2200,1012.666666666667,130,SE,130,SE
2015-09-12,Hurn,17.3,NA,8.4,10,Light,24,91,4,2700,1007.8250000000002,240,WSW,240,WSW
2015-09-13,Hurn,13.55,14.6,1.3,8,Light,24,95,7,2200,1004.3791666666671,110,ESE,130,SE
2015-09-14,Hurn,14.5,5.4,4.7,12,Moderate,33,96,5,2400,994.3458333333333,250,WSW,250,WSW
2015-09-15,Hurn,14.45,0,3.9,11,Moderate,30,93,7,2600,996.3250000000002,240,WSW,250,WSW
2015-09-16,Hurn,12.75,25.8,0.2,9,Light,21,95,7,1900,987.9291666666669,40,NE,30,NNE
2015-09-17,Hurn,12.5,2.4,8,7,Light,23,96,3,2200,1000.7541666666667,300,WNW,260,W
2015-09-18,Hurn,14.2,0,5.8,5,Light,16,97,4,2500,1011.5250000000001,310,NW,290,WNW
2015-09-19,Hurn,12.9,0.2,9.9,4,Light,11,97,0,1700,1025.0249999999999,320,NW,200,SSW
2015-09-20,Hurn,12.55,0.4,8.3,4,Light,15,98,5,1700,1024.9916666666668,220,SW,200,SSW
2015-09-21,Hurn,13.5,14.6,2.3,5,Light,23,95,6,2400,1012.4,220,SW,300,WNW
2015-09-22,Hurn,11.85,3.8,3.7,10,Light,25,95,5,3100,1003.4083333333333,280,W,300,WNW
2015-09-23,Hurn,11.75,3.6,5.9,8,Light,21,97,4,2800,1013.0166666666669,250,WSW,250,WSW
2015-09-24,Hurn,15.45,0.2,5.6,9,Light,24,94,5,2900,1015.441666666667,270,W,250,WSW
2015-09-25,Hurn,11.15,0,7.7,4,Light,17,96,2,2800,1023.3791666666665,320,NW,290,WNW
2015-09-26,Hurn,10.8,0.2,8.4,3,Light,13,97,1,2400,1028.158333333333,90,E,70,ENE
2015-09-27,Hurn,11.65,0,9.9,6,Light,19,96,1,2600,1032.5625,70,ENE,90,E
2015-09-28,Hurn,12.25,0,9.9,7,Light,22,96,0,2500,1034.9291666666668,100,E,110,ESE
2015-09-29,Hurn,13.25,0,9.8,9,Light,24,93,0,2700,1033.1791666666663,70,ENE,100,E
2015-09-30,Hurn,14.25,0.2,9.6,10,Light,31,90,0,2500,1031.0375000000001,60,ENE,70,ENE
2015-10-01,Hurn,12.6,0.2,9.1,8,Light,20,95,0,2300,1029.8166666666666,40,NE,70,ENE
2015-10-02,Hurn,12.55,0,9.3,5,Light,14,96,0,1600,1023.7124999999997,360,N,70,ENE
2015-10-03,Hurn,8.9,0.2,1.7,2,Light,12,97,3,1000,1015.7958333333332,340,NNW,350,N
2015-10-04,Hurn,9.25,6.6,2.7,8,Light,26,96,3,1000,1012.65,140,SE,150,SSE
2015-10-05,Hurn,13.65,16.4,0,13,Moderate,27,96,8,1000,1002.3125,180,S,130,SE
2015-10-06,Hurn,16.9,1.2,1.1,8,Light,23,97,6,2000,996.0083333333332,150,SSE,180,S
2015-10-07,Hurn,13.7,0.2,1.3,10,Light,24,94,6,3100,1010.9458333333332,290,WNW,290,WNW
2015-10-08,Hurn,9.15,0,0.3,3,Light,11,97,6,1900,1021.5333333333332,350,N,250,WSW
2015-10-09,Hurn,10.4,0.2,6.2,3,Light,12,97,3,1500,1022.2374999999998,30,NNE,160,SSE
2015-10-10,Hurn,9.6,0,0.1,7,Light,16,97,5,1000,1018.6291666666667,50,NE,80,E
2015-10-11,Hurn,13.7,0,3.6,7,Light,15,88,8,900,1016.3083333333333,50,NE,80,E
2015-10-12,Hurn,9.4,0,8.6,7,Light,19,94,2,1000,1019.8791666666666,360,N,360,N
2015-10-13,Hurn,9,0.2,3.4,7,Light,20,92,3,1200,1023.8624999999998,360,N,10,N
2015-10-14,Hurn,8.4,0,5.3,7,Light,20,93,1,1400,1023.8500000000003,10,N,10,N
2015-10-15,Hurn,9.1,0.2,2,7,Light,21,94,5,1200,1021.7708333333335,350,N,50,NE
2015-10-16,Hurn,11.45,0,0.2,10,Light,22,90,8,1000,1022.2166666666666,360,N,30,NNE
2015-10-17,Hurn,10.5,0,0.1,7,Light,17,94,7,1000,1020.6291666666666,10,N,20,NNE
2015-10-18,Hurn,10.95,0,2.8,5,Light,17,94,6,1000,1020.7166666666668,30,NNE,80,E
2015-10-19,Hurn,11.6,NA,0,7,Light,18,92,8,1900,1024.7291666666663,10,N,40,NE
2015-10-20,Hurn,11.45,6.6,6.8,4,Light,13,94,3,1900,1027.1874999999998,340,NNW,10,N
2015-10-21,Hurn,10.15,3,0,7,Light,19,97,8,1600,1019.1916666666667,240,WSW,300,WNW
2015-10-22,Hurn,13,0,0.4,8,Light,23,92,8,2700,1018.5875,280,W,300,WNW
